Word,pos,readability,lemma,diac
ضَعَة,noun,5,ضَعَة_1,ضَعَةِ
ضَغِن,noun,5,ضَغِن_1,ضَغِنٍ
طامَّة,noun,4,طامَّة_1,طامَّةٍ
طَبْشُورَة,noun,1,طَبْشُورَة_1,طَبْشُورَةٍ
طَرْدَة,noun,4,طَرْدَة_1,طَرْدَةِ
طِفْلِيّ,adj,3,طِفْلِيّ_1,طِفْلِيٍّ
طَوْف,noun,5,طَوْف_1,طَوْفٍ
عامِد,noun,5,عامِد_1,عامِدٍ
عُثْنُون,noun,5,عُثْنُون_1,عُثْنُونٍ
عُذْرَة,noun,5,عُذْرَة_1,عُذْرَةِ
عَرِيش,noun,5,عَرِيش_2,عَرِيشٍ
عَرِيكَة,noun,5,عَرِيكَة_1,عَرِيكَةٍ
عَسَّة,noun,5,عَسَّة_1,عَسَّةِ
عُشُر,noun,3,عَشَر_1,عَشَرِ
عَشَى,noun,5,عَشَى_1,عَشىً
عُصار,noun,4,عُصار_1,عُصارٍ
عِقابِيّ,adj,2,عُقابِيّ_1,عُقابِيٍّ
عَكَّة,noun,5,عَكَّة_2,عَكَّةٍ
غارِب,noun,5,غارِب_1,غارِبٍ
غاسِل,noun,2,غاسِل_1,غاسِلٍ
غام,verb,4,غامّ_1,غامٍّ
غَبَر,verb,5,غَبِر_1,غَبِرٍ
غَبْن,noun,5,غَبْن_1,غَبْنِ
غَشَيان,noun,5,غَشَيان_1,غَشَيانٍ
غَلَّظ,verb,4,غِلَظ_1,غِلَظِ
غُلْواء,noun,5,غُلْواء_1,غُلْواءٍ
غَمَّض,verb,4,غُمْض_1,غُمْضٍ
غَنّ,noun,5,غَنّ_1,غَنٍّ
فان,noun,5,إِنَّ_1,فَإِنَّ
فَتْلَة,noun,2,تَلَّة_1,فَتَلَّةَ
فَرَّى,verb,5,فِرْيَة_1,فِرىً
فَقَأ,verb,5,فَقَأ-َ_1,فَقَأَ
قَرَف,noun,1,قَرَف_1,قَرَف
قَطَّن,verb,5,قُطْن_1,قُطْن
قَفْرَة,noun,5,قَفْرَة_1,قَفْرَةِ
قَنَط,noun,5,قَنَط_1,قَنَطِ
قَهْرِيّ,adj,4,قَهْرِيّ_1,قَهْرِيِّ
كابِي,adj,5,كابِي_1,كابِي
كرِيسْتال,noun,3,كرِيسْتال_1,كرِيسْتال
كُلَّة,noun,5,كُلَّة_1,كُلَّةٍ
كَلِف,verb,5,كَلَّف_1,كَلَّفَ
كَيْدِيّ,adj,4,كَيْدِيّ_1,كَيْدِيَّ
لاسامِيّ,noun,5,لاسامِيّ_1,لاسامِيٍّ
لَبَّة,noun,5,لَبَّة_1,لَبَّةٍ
لَحِم,noun,5,لَحْم_2,لَحْم
لُورِي,noun,5,لُورِي_1,لُورِي
لُيُونَة,noun,4,لُيُونَة_1,لُيُونَةً
مَأْثَم,noun,5,مَأْثَم_1,مَأْثَمٍ
مَأْذُون,adj,3,مَأْذُون_1,مَأْذُونٌ
مَأْسُور,noun,4,مَأْسُور_1,مَأْسُورُ
مُؤَمَّل,adj,5,مُؤَمَّل_1,مُؤَمَّلٌ
مَبْرُور,adj,4,مَبْرُور_1,مَبْرُورٌ
مُبْغِض,noun,4,مُبْغَض_1,مُبْغَضٌ
مَبْهُور,adj,3,مَبْهُور_1,مَبْهُورٌ
مَبِيض,noun,4,مَبِيض_1,مَبِيضٌ
مُتَخاذِل,adj,4,مُتَخاذِل_1,مُتَخاذِلٌ
مُتَدَخِّل,adj,4,مُتَدَخِّل_1,مُتَدَخِّلٌ
مُتَسَلِّق,adj,1,مُتَسَلِّق_1,مُتَسَلِّقٌ
مُتَشائِم,noun,4,مُتَشائِم_1,مُتَشائِمٍ
مُتَعَرِّج,adj,5,مُتَعَرِّج_1,مُتَعَرِّجٍ
مُتَنَفِّذ,adj,5,مُتَنَفِّذ_1,مُتَنَفِّذٍ
مُجَوَّف,adj,4,مُجَوَّف_1,مُجَوَّفٍ
مَحْظِيّ,adj,5,مَحْظِيّ_1,مَحْظِيٍّ
مِحَكّ,noun,5,مِحَكّ_1,مِحَكٍّ
مَخْبُول,adj,2,مَخْبُول_1,مَخْبُولٍ
مُداجاة,noun,5,مُداجاة_1,مُداجاةٍ
مُرَقَّع,adj,4,مُرَقَّع_1,مُرَقَّعٍ
مَسْلَكِيّ,adj,5,مَسْلَكِيّ_1,مَسْلَكِيٍّ
مُصَوِّب,noun,5,مُصَوِّب_1,مُصَوِّبَ
مَطّ,noun,2,مَطّ_1,مَطَّ
مَطّ,verb,2,مَطّ_1,مَطِّ
مَطِير,noun,3,مَطِير_1,مَطِيرِ
مُعَوَّل,adj,5,مِعْوَل_1,مِعْوَلِ
مُفْتِي,adj,2,مُفْتِي_1,مُفْتِي
مُقاوِل,adj,4,مُقاوِل_1,مُقاوِلِ
مُقْرِض,noun,4,مُقْرِض_1,مُقْرِضٍ
مَقْسُوم,adj,2,مَقْسُوم_1,مَقْسُومٍ
مِقْلاع,noun,5,مِقْلاع_1,مِقْلاعِ
مُقَوَّس,adj,3,مُقَوَّس_1,مُقَوَّسٍ
مُلاكِم,noun,2,مُلاكِم_1,مُلاكِمِ
مُلامَسَة,noun,2,مُلامَسَة_1,مُلامَسَةِ
مِلِّيمِتر,noun,4,مِلِّيمِتر_1,مِلِّيمِترِ
مُناقِش,adj,4,مِنْقَش_1,مَناقِشَ
مُنَبِّه,adj,3,مُنَبِّه_1,مُنَبِّهِ
مَنْثُور,noun,5,مَنْثُور_1,مَنْثُورٍ
مَنْجاة,noun,5,مَنْجاة_1,مَنْجاةٍ
مَنْصُوب,noun,3,مَنْصُوب_2,مَنْصُوبَ
مُنْعَكِس,adj,3,مُنْعَكَس_1,مُنْعَكَسٍ
مَنَّى,verb,5,مِن_1,مِنِّي
مُوَرِّد,noun,4,مَوْرِد_1,مَوْرِدِ
مُومِياء,noun,2,مُومِياء_1,مُومِياءٍ
نَأْمَة,noun,5,نَأْمَة_1,نَأْمَةٍ
ناجِذ,noun,5,ناجِذ_1,ناجِذٍ
نادِبَة,noun,5,نادِبَة_1,نادِبَةِ
نادَم,verb,5,نادِم_1,نادِمٍ
ناطَح,verb,5,ناطَح_1,ناطَحَ
نَبَل,verb,5,نَبْل_1,نَبْلِ
نَفّاث,noun,3,نَفّاث_1,نَفّاثٍ
نَفَل,noun,5,نَفْل_1,نَفْلِ
نَقَّح,verb,5,قَحّ-ُ_1,نَقُحُّ
نَكَص,verb,5,نَكْص_1,نَكْصٍ
نَوْرَة,noun,5,نَوْرَة_1,نَوْرَةِ
هَضْمِيّ,adj,2,هَضْمِيّ_1,هَضْمِيٍّ
هَفّ,verb,5,هِفّ_1,هِفٍّ
هَوْر,noun,5,هَوْر_1,هَوْرٍ
هَوَّم,verb,5,هَوَّم_1,هَوَّمَ
هَيْل,noun,4,هِيْل_1,هِيْل
هَيُوم,noun,5,هَيُوم_1,هَيُومٍ
وَأَر,verb,5,آر_1,وَآرٍ
وازَن,verb,2,وازِن_1,وازِنِ
واطِئ,adj,5,واطِئ_1,واطِئٍ
وَبَر,noun,3,بَرّ_1,وَبَرِّ
وَسَّط,verb,4,وَسَط_1,وَسَطِ
وَشَّى,verb,5,وَشْي_1,وَشْيٍ
وَقْر,noun,5,قَرّ_1,وَقَرِّ
يَسار,adj,1,يَسار_1,يَسارِ
أَخَّذ,verb,5,أَخْذ_1,أَخْذِ
أَمّار,adj,3,أَمّار_1,أَمّارِ
ٱِعْتِياد,noun,3,ٱِعْتِياد_1,اِعْتِيادِ
تَجْرِيدِيّ,adj,5,تَجْرِيدِيّ_1,تَجْرِيدِيٍّ
تَرَّك,verb,5,تَرَك-ُ_1,تَرَكَ
تَفْوِيت,noun,2,تَفْوِيت_1,تَفْوِيتِ
تَلْخِيص,noun,3,تَلْخِيص_1,تَلْخِيصُ
دُرْبَة,noun,5,دُرْبَة_1,دُرْبَةٍ
سَمْن,noun,2,سَمْن_1,سَمْنِ
سَنْدْوِيش,noun,1,سَنْدْوِيش_1,سَنْدْوِيشٍ
شَمّام,noun,2,شَمّام_1,شَمّامِ
ضَلال,noun,3,ضالّ_1,ضُلّالٍ
عائِش,adj,3,عائِش_1,عائِشٍ
غُسالَة,noun,4,غَسّالَة_1,غَسّالَةٍ
فَظّ,adj,3,فَظّ_1,فَظّ
كَسُول,noun,1,كَسُول_1,كَسُولٍ
كُوَيِّس,noun,1,كُوَيِّس_1,كُوَيِّسٍ
مُتَحَكِّم,noun,4,مُتَحَكِّم_1,مُتَحَكِّمٍ
مُتَّسِق,adj,5,مُتَّسِق_1,مُتَّسِقٍ
مُتَطَوِّع,adj,4,مُتَطَوِّع_1,مُتَطَوِّعِ
مِصْداق,noun,5,مِصْداق_1,مِصْداقِ
مَطّاط,noun,2,مَطّاط_1,مَطّاطٍ
مُعَمَّر,adj,5,مُعَمَّر_1,مُعَمَّر
ناظَر,verb,5,ناظِر_1,ناظِرٍ
نَشَّط,verb,3,نَشِط-َ_1,نَشِطَ
نَقْع,noun,4,نَقْع_1,نَقْعُ
أَبَد,verb,5,أَبَد_1,أَبَدٍ
أَبْقَى,adj_comp,3,بَقِي-َ_1,أَبْقَى
أَتْلَى,verb,5,تَلا-ُ_1,أُتْلَى
أَجْرَب,adj,4,أَجْرَب_1,أَجْرَبَ
أَرِج,noun,5,رَجّ-ُ_1,أَرُجُّ
أَرَقّ,verb,4,أَرَق_1,أَرَقٍ
أَرِيب,noun,5,أَرِيب_1,أَرِيبٍ
أَزْهَى,adj,3,أَزْهَى_2,أَزْهَى
أَعْجَمِيّ,adj,3,أَعْجَمِيّ_1,أَعْجَمِيٍّ
أَعْوَج,adj,3,أَعْوَج_1,أَعْوَجَ
أَقْصَى,noun,2,أَقْصَى_3,أَقْصَى
أَمْتَن,adj_comp,3,أَمْتَن_1,أَمْتَنَ
أَمْلَق,verb,5,أَمْلَق_1,أَمْلَقَ
أَنْجَع,verb,5,أَنْجَع_2,أَنْجَعَ
أَنْدَر,noun,5,أَنْدَر_2,أَنْدَرٍ
أَنُوف,adj,5,أَنْف_1,أُنُوفٍ
أُوضَة,noun,1,أُوضَة_1,أُوضَةٍ
أُوقِيَّة,noun,4,أُوقِيَّة_1,أُوقِيَّةٍ
ٱِجْتَزّ,verb,5,ٱِجْتَزّ_1,اِجْتَزَّ
ٱِجْتَوَى,verb,5,ٱِجْتَوَى_1,اِجْتَوَى
ٱِحْتَكَم,verb,4,ٱِحْتَكَم_1,اِحْتَكَمَ
ٱِرْتِجاج,noun,4,ٱِرْتِجاج_1,اِرْتِجاجَ
ٱِسْتِدْراك,noun,4,ٱِسْتِدْراك_1,اِسْتِدْراكٍ
ٱِسْتَظْهَر,verb,5,ٱِسْتَظْهَر_1,اِسْتَظْهَرَ
ٱِسْتَعْبَر,verb,5,ٱِسْتَعْبَر_1,اِسْتَعْبَرَ
ٱِسْتَعَر,verb,4,ٱِسْتَعَر_1,اِسْتَعَرَ
ٱِسْتَقْوَى,verb,2,ٱِسْتَقْوَى_1,اِسْتَقْوَى
ٱِفْتِنان,noun,5,ٱِفْتِنان_1,اِفْتِنانَ
ٱِكْتِساح,noun,3,ٱِكْتِساح_1,اِكْتِساحٌ
ٱِلْتَقَم,verb,4,ٱِلْتَقَم_1,اِلْتَقَمَ
ٱِنْبَلَج,verb,5,ٱِنْبَلَج_1,اِنْبَلَجَ
ٱِنْتِفاء,noun,5,ٱِنْتِفاء_1,اِنْتِفاءَ
ٱِنْتَقَض,verb,5,ٱِنْتَقَض_1,اِنْتَقَضَ
ٱِنْزاح,verb,4,نَزَح_2,أَنْزاحَ
ٱِنْفِصام,noun,5,ٱِنْفِصام_1,اِنْفِصامٍ
ٱِنْفِضاض,noun,5,ٱِنْفِضاض_1,اِنْفِضاضٍ
ٱِنْفِعالِيّ,adj,4,ٱِنْفِعالِيّ_1,اِنْفِعالِيّ
ٱِنْكِفاء,noun,5,ٱِنْكِفاء_1,اِنْكِفاءً
إِدْلال,noun,5,إِدْلال_1,إِدْلالٍ
إِنْضاج,noun,5,إِنْضاج_1,إِنْضاجٍ
بَتَل,verb,5,تَلّ_2,بِتَلِّ
بَتُول,noun,4,تَوَلِّي_1,بِتَوَلٍّ
بَجَّل,verb,4,بَجَل_1,بَجَلٍ
بَخَس,verb,4,بَخْس_1,بَخْسٍ
برُوفَة,noun,3,برُوفَة_1,برُوفَةٍ
بَشُوش,noun,3,بَشُوش_1,بَشُوشٍ
بَصُر,verb,4,بَصَر_1,بَصَرِ
بَقّ,verb,5,بَقّ_1,بَقٍّ
بَلْف,noun,4,بَلْف_1,بَلْفِ
بَهِيمِيّ,adj,5,بَهِيمِيّ_1,بَهِيمِيٍّ
بُوتَقَة,noun,5,بُوتَقَة_1,بُوتَقَةٍ
بُوفِيه,noun,1,بُوفِيه_1,بُوفِيهِ
بَيْتِيّ,adj,4,بَيْت_3,بَيْتِي
تَأَلَّى,verb,5,تَأَلِّي_1,تَأَلِّي
تَأَنَّى,verb,4,تَأَنِّي_1,تَأَنِّي
تَبِيع,noun,5,باع-ِ_1,تَبِيعُ
تَجانُس,noun,4,تَجانُس_1,تَجانُس
تَجَر,verb,5,أَجْرَى_1,تُجْرَ
تَجَعَّد,verb,2,جَعُد-ُ_1,تَجْعُدُ
تَجِلَّة,noun,5,تَجِلَّة_1,تَجِلَّةَ
تَحْفِيظ,noun,1,تَحْفِيظ_1,تَحْفِيظٍ
تَحَيُّر,noun,4,حَيَّر_1,تُحَيِّرُ
تَداوِي,noun,4,تَداوِي_1,تَداوِيَ
تَدْلِيك,noun,2,تَدْلِيك_1,تَدْلِيكِ
تَرَعْرُع,noun,4,رَعْرَع_1,تُرَعْرِعُ
تَرْقِيع,noun,4,تَرْقِيع_1,تَرْقِيعٍ
تِرْياق,noun,4,تِرْياق_1,تِرْياقٍ
تَشارَك,verb,2,شارَك_1,تُشارِكُ
تَصاعُدِيّ,adj,2,تَصاعُدِيّ_1,تَصاعُدِيُّ
تَصْعِيدِيّ,adj,4,تَصْعِيدِيّ_1,تَصْعِيدِيُّ
تَضْرِيس,noun,5,تَضْرِيس_1,تَضْرِيسٌ
تَضَعْضُع,noun,5,ضَعْضَع_1,تُضَعْضِعُ
تَطَوَّى,verb,5,تَطَوَّى_1,تَطَوَّى
تَطْوِيع,noun,5,تَطْوِيع_1,تَطْوِيعِ
تَطْوِيل,noun,1,تَطْوِيل_1,تَطْوِيلِ
تَعَيَّش,verb,5,عاش_1,تَعِيشُ
تَغَزُّل,noun,3,تَغَزُّل_1,تَغَزُّلَ
تَفارَق,verb,3,فارِق_1,تَفارِقِ
تَلْمِيع,noun,1,تَلْمِيع_1,تَلْمِيعِ
تَمْحِيص,noun,5,تَمْحِيص_1,تَمْحِيصٍ
تَمَرَّس,verb,5,تَمَرُّس_1,تَمَرُّسِ
تَمَرْمَر,verb,5,تَمَرْمُر_1,تَمَرْمُرِ
تَمَلْمُل,noun,5,تَمَلْمُل_1,تَمَلْمُلِ
تَمْلِيك,noun,4,أَمْلَى_1,تُمْلِيكِ
تَنَغَّص,verb,5,نَغَّص_1,تُنَغِّصُ
تَهَجَّم,verb,5,تَهَجُّم_1,تَهَجُّمِ
تَوَثَّب,verb,5,وَثْب_1,تَوَثْبُ
تَوَرُّد,noun,4,أَوْرَد_1,تُورِدُ
تَوْرِيَة,noun,5,تَوْرِيَة_1,تَوْرِيَةَ
تَيَتَّم,verb,3,تَيَتَّم_1,تَيَتَّمَ
ثَرَى,noun,4,ثَرِيّ_1,ثَرِيٍّ
ثَلاثِينِيّ,noun,3,ثَلاثِينِيّ_1,ثَلاثِينِيٍّ
ثَلْب,noun,5,ثَلْب_1,ثَلْبِ
ثَنائِيّ,adj,4,ثُنائِيّ_1,ثُنائِيِّ
ثَوّاب,noun,5,ثَواب_1,ثَوابِ
جَحْفَل,noun,5,جَحْفَل_1,جَحْفَلِ
جَدَلِيَّة,noun,5,جَدَلِيّ_1,جَدَلِيَّةِ
جُنْدُب,noun,5,جُنْدُب_1,جُنْدُبٍ
جَيّاش,noun,4,جَيّاش_1,جَيّاشٍ
حابَى,verb,5,حابَى_1,حابَى
حاك,verb,3,حاكِي_1,حاك
حَباب,noun,5,حَباب_1,حَبابَ
حُبْسَة,noun,5,حُبْسَة_1,حُبْسَةَ
حَذَف,verb,1,حَذْف_1,حَذْفَ
حِذفار,noun,5,حِذفار_1,حِذفارٍ
حَرامِيّ,noun,1,حَرامِيّ_1,حَرامِيٌّ
حَضِيرَة,noun,5,حَضِيرَة_1,حَضِيرَةَ
خاتُون,noun,4,خاتُون_1,خاتُونَ
خاصَر,verb,5,خاصَر_1,خاصَرَ
خَتَل,verb,5,خَتْل_1,خَتْلَ
خَتْن,noun,4,خَتْن_1,خَتْن
خَرْبَش,verb,1,خَرْبَش_1,خَرْبَشَ
خَزَى,verb,3,خِزْي_1,خِزْي
خُطّاف,noun,4,خُطّاف_1,خُطّافِ
خَطِف,verb,4,خَطْف_1,خَطْفِ
خَفاف,noun,5,خَفاف_1,خَفافٍ
خِلْفَة,noun,5,خِلْفَة_1,خِلْفَةِ
خُنُوع,noun,5,خُنُوع_1,خُنُوعِ
داجَى,verb,5,داجِي_1,داجِي
داخِلَة,noun,5,داخِل_2,داخِلَةٌ
داعَى,verb,5,داعِي_1,داعِيَ
دافِق,adj,5,دافِق_1,دافِقٍ
دِخْلَة,noun,5,دِخْلَة_1,دِخْلَةً
دَرَكِيّ,adj,5,دَرَكِيّ_1,دَرَكِيٍّ
دُرَيْهِم,noun,5,دُرَيْهِم_1,دُرَيْهِمِ
دِمام,noun,5,دِمام_1,دِمامِ
دَنِيَّة,noun,5,دَنِيّ_1,دَنِيَّةٍ
ذائِب,adj,2,ذائِب_1,ذائِبٍ
ذَبْل,noun,5,ذَبْل_1,ذَبْلِ
رَبَع,verb,4,رُبُع_1,رُبُعِ
رَثا,verb,5,رَثّ_1,رَثّاً
رَجاحَة,noun,5,رَجاحَة_1,رَجاحَةِ
رُجُوعِيّ,adj,4,رُجُوع_1,رُجُوعِي
رَذِيل,adj,4,رَذِيل_1,رَذِيلٍ
رَسْمَلَة,noun,5,رَسْمَلَة_1,رَسْمَلَةٍ
رَشَّة,noun,1,رَشَّة_1,رَشَّةِ
رَشْو,noun,5,رَشْو_1,رَشْوٍ
رَغْد,noun,4,رَغَد_1,رَغَدِ
رَكْب,noun,5,رُكْبَة_1,رُكَبِ
زَعِر,noun,5,زَعِر_1,زَعِرِ
زَفَّة,noun,2,زَفَّة_1,زَفَّةِ
زَمّار,noun,3,زَمّار_1,زَمّارٍ
زَهَق,verb,2,زَهَق-َ_1,زَهَقَ
زَيَّى,verb,5,زِيّ_1,زِيِّي
سادِر,noun,5,سادِر_1,سادِرِ
سَبُّورَة,noun,1,سَبُّورَة_1,سَبُّورَةٍ
سَرَّج,verb,5,سِراج_2,سُرُجٍ
سَلِي,verb,5,سَلّ_1,سَلِّي
سَلِيقَة,noun,5,سَلِيقَة_1,سَلِيقَةٍ
سُنْدُسِيّ,adj,5,سُنْدُسِيّ_1,سُنْدُسِيٍّ
سَوَّر,verb,3,سُور_1,سُورِ
سُوَيْق,noun,5,سُوَيْق_1,سُوَيْقِ
شَرّ,adj,1,شَرّ_1,شَرَّ
شَغِف,adj,4,شَغَف_1,شَغَفٍ
شَناعَة,noun,4,شَناعَة_1,شَناعَةً
شَنَّف,verb,5,شَنْف_1,شَنْفٍ
شَواة,noun,5,شَواة_1,شَواةٍ
شَوِيّ,adj,5,شَواة_1,شَوَى
صَحّاف,noun,5,صَحّاف_1,صَحّاف
صِنّارَة,noun,1,صِنّارَة_1,صِنّارَةِ
صَواب,adj,3,صَواب_2,صَوابٍ
ضُحْكَة,noun,5,ضَحْكَة_1,ضَحْكَةٍ
ضَرَس,noun,5,ضَرَس_1,ضَرَسٍ
ضَمْد,noun,5,ضَمْد_1,ضَمْدٍ
طالِعَة,noun,5,طالِعَة_1,طالِعَةٍ
طَبَنْجَة,noun,5,طَبَنْجَة_1,طَبَنْجَةٍ
طَرّاد,noun,5,طَرّاد_1,طَرّاد
طَرْدِيّ,noun,4,طَرِيد_1,طَرْدَى
طَوْد,noun,5,طَوْد_1,طَوْدٍ
طَوَّل,verb,1,طُول_1,طُولِ
ظَنِين,adj,5,ظَنِين_1,ظَنِينٍ
عَذُب,verb,4,عَذْب_1,عَذْبٍ
عَرْك,noun,5,عَرْك_1,عَرْكِ
عُزُوبَة,noun,5,عُزُوبَة_1,عُزُوبَةٍ
عَضَد,verb,5,عَضُد_1,عَضُدٍ
عَمِيَّة,noun,5,عَمِيَّة_1,عَمِيَّة
غاوِي,noun,4,غاوِي_1,غاوِي
غَبَرَة,noun,4,غَبَرَة_1,غَبَرَةً
غَرْز,noun,4,غَرْز_1,غَرْزٍ
غَرِم,verb,5,غُرْم_1,غُرْمٍ
فاقَم,verb,5,فاقَم_1,فاقَمَ
فالِج,noun,5,فالِج_1,فالِجٍ
فَتْفَت,verb,2,فَتْفَت_1,فَتْفَتَ
فَراغِيّ,adj,3,فَراغِيّ_1,فَراغِيّ
فَرّان,noun,1,فَرّان_2,فَرّان
فِسْقِيَّة,noun,5,فِسْقِيَّة_1,فِسْقِيَّةَ
فَطانَة,noun,4,فَطانَة_1,فَطانَةٍ
فِطَن,noun,5,طُنّ_1,فَطُنٍّ
فَكِه,adj,5,فَكّ_1,فَكِّهِ
فَلَت,noun,5,فَلَت_1,فَلَت
فَنَّد,verb,5,فَنَّد_1,فَنَّدَ
فِيش,noun,1,وَشَى-ِ_1,فَيَشِ
فَيْفاء,noun,5,فَيْفاء_1,فَيْفاءُ
قارَع,verb,5,قارِع_1,قارِعِ
قاف,noun,1,قاف_1,قافٍ
قايَض,verb,4,قايَض_1,قايَضَ
قَتَّر,verb,5,قَتْر_1,قَتْرِ
قَذْفَة,noun,4,قَذْفَة_1,قَذْفَةٍ
قَرِف,noun,2,قَرَف_1,قَرَفِ
قُزَحِيّ,adj,5,قُزَحِيّ_1,قُزَحِيٍّ
قَصْرِيَّة,noun,5,قَصْرِيَّة_1,قَصْرِيَّةِ
قِطاف,noun,5,قِطاف_1,قِطافٍ
قَطْعَة,noun,5,قِطْعَة_1,قِطْعَةٍ
قَلَم,verb,4,قَلَم_1,قَلَمٍ
كَبَت,verb,4,كَبّ-ُ_1,كَبَّت
كِحال,noun,5,كِحال_1,كِحالٍ
كَدَرَة,noun,5,كَدَرَة_1,كَدَرَةٍ
كَشْفِيّ,adj,4,كَشْفِيّ_1,كَشْفِيٍّ
كُونْتِيَّة,noun,5,كُونْتِيَّة_1,كُونْتِيَّةٍ
كِيرُوسِين,noun,5,كِيرُوسِين_1,كِيرُوسِين
لَبّ,verb,5,لُبّ_1,لُبِّ
لِبْدَة,noun,5,لِبْدَة_1,لِبْدَةِ
لَذْع,noun,4,لَذْع_1,لَذْعِ
ماسِح,noun,5,ماسِح_1,ماسِحِ
ماشِطَة,noun,5,ماشِطَة_1,ماشِطَةٍ
ماشَى,verb,4,ماشِي_1,ماشِي
مِتْراس,noun,5,مِتْراس_1,مِتْراسٍ
مُتَراصّ,adj,5,مُتَراصّ_1,مُتَراصٍّ
مُتَرَجِّل,noun,5,مُتَرَجِّل_1,مُتَرَجِّلٍ
مُتَسامِح,adj,3,مُتَسامِح_1,مُتَسامِحٌ
مُتَسَلِّل,noun,3,مُتَسَلِّل_1,مُتَسَلِّلٌ
مُتَطَلِّب,noun,4,مُتَطَلَّب_1,مُتَطَلَّبٌ
مُتَلاعِب,noun,4,مُتَلاعِب_1,مُتَلاعِبُ
مُتَمَوِّل,noun,5,مُتَمَوِّل_1,مُتَمَوِّلٌ
مُتَوارِي,adj,5,مُتَوارِي_1,مُتَوارِيٌ
مِثْقال,noun,3,مِثْقال_1,مِثْقالُ
مُجْدِب,noun,5,مُجْدِب_1,مُجْدِبُ
مُجَفَّف,adj,2,مُجَفِّف_1,مُجَفِّفٌ
مَحار,noun,3,مَحار_1,مَحارٌ
مَحَجَّة,noun,5,مَحَجَّة_1,مَحَجَّةُ
مُحَرِّض,adj,4,مُحَرِّض_1,مُحَرِّضٌ
مُحَوِّل,adj,4,مُحَوِّل_1,مُحَوِّلٍ
مُخْتَطِف,noun,3,مُخْتَطَف_1,مُخْتَطَفٍ
مُخَطِّط,adj,4,مُخَطَّط_1,مُخَطَّطٍ
مُخْمَلِيّ,adj,4,مُخْمَلِيّ_1,مُخْمَلِيِّ
مَدْحُور,adj,5,مَدْحُور_1,مَدْحُورِ
مُدْخَل,noun,5,مَدْخَل_1,مَدْخَلِ
مُذ,prep,4,مُذْ_1,مُذْ
مُراح,noun,5,مُراح_1,مُراحَ
مُرَدِّد,adj,4,مُرَدِّد_1,مُرَدِّدَ
مَرِس,noun,5,مَرِس_1,مَرِسٍ
مَرْهُوب,adj,4,مَرْهُوب_1,مَرْهُوبٍ
